url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,90,14
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,88,18
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,87,18
/mariasfiraiala/SO-exam,62,26
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,56,9
/mariasfiraiala/SO-exam/tree/master/data,52,16
/mariasfiraiala/SO-exam/tree/master/compute,47,8
/mariasfiraiala/SO-exam/tree/master/software-stack,45,14
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,44,13
/mariasfiraiala/SO-exam/tree/master/app-interact,38,6
