time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-21 00:00:00+00:00,2.0,1.0,21,6
2025-01-22 00:00:00+00:00,1.0,1.0,29,2
2025-01-24 00:00:00+00:00,,,7,2
2025-01-25 00:00:00+00:00,1.0,1.0,12,2
2025-01-26 00:00:00+00:00,3.0,1.0,22,5
2025-01-27 00:00:00+00:00,1.0,1.0,155,14
2025-01-28 00:00:00+00:00,1.0,1.0,303,48
2025-01-29 00:00:00+00:00,1.0,1.0,326,40
2025-01-30 00:00:00+00:00,4.0,2.0,451,36
2025-01-31 00:00:00+00:00,4.0,3.0,146,27
2025-02-01 00:00:00+00:00,4.0,2.0,17,5
2025-02-02 00:00:00+00:00,6.0,2.0,22,6
2025-02-03 00:00:00+00:00,2.0,2.0,24,5
