url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,24,7
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,22,9
/mariasfiraiala/SO-exam,20,12
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,20,8
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,20,5
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,18,8
/mariasfiraiala/SO-exam/tree/master/software-stack,17,5
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,16,8
/mariasfiraiala/SO-exam/tree/master/compute,16,7
/mariasfiraiala/SO-exam/tree/master/app-interact,14,6
