url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q&a.md,94,40
/mariasfiraiala/SO-exam/blob/master/io/io-q&a.md,81,44
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q&a.md,55,33
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q&a.md,55,20
/mariasfiraiala/SO-exam/blob/master/data/data-q&a.md,49,29
/mariasfiraiala/SO-exam/tree/master,47,15
/mariasfiraiala/SO-exam/tree/master/compute,40,24
/mariasfiraiala/SO-exam/tree/master/software-stack,34,18
/mariasfiraiala/SO-exam,31,24
/mariasfiraiala/SO-exam/tree/master/data,30,19
