time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-12 00:00:00+00:00,10.0,6.0,334,103
2025-12-13 00:00:00+00:00,3.0,3.0,83,21
2025-12-14 00:00:00+00:00,10.0,6.0,194,63
2025-12-15 00:00:00+00:00,10.0,5.0,697,172
2025-12-16 00:00:00+00:00,10.0,6.0,754,174
2025-12-17 00:00:00+00:00,7.0,3.0,121,40
2025-12-18 00:00:00+00:00,2.0,2.0,93,37
2025-12-19 00:00:00+00:00,13.0,9.0,37,15
2025-12-20 00:00:00+00:00,13.0,4.0,15,6
2025-12-21 00:00:00+00:00,15.0,7.0,20,7
2025-12-22 00:00:00+00:00,4.0,4.0,19,8
2025-12-23 00:00:00+00:00,9.0,5.0,13,7
2025-12-24 00:00:00+00:00,15.0,5.0,11,4
2025-12-25 00:00:00+00:00,,,15,6
