url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,66,13
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,66,12
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,61,12
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,48,10
/mariasfiraiala/SO-exam,44,25
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,44,10
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,28,9
/mariasfiraiala/SO-exam/tree/master/software-stack,26,7
/mariasfiraiala/SO-exam/tree/master/data,25,7
/mariasfiraiala/SO-exam/tree/master/io,22,8
