url_path,views_total,views_unique
/mariasfiraiala/SO-exam,65,23
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,62,15
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,60,15
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,56,13
/mariasfiraiala/SO-exam/tree/master/software-stack,47,11
/mariasfiraiala/SO-exam/tree/master/compute,34,7
/mariasfiraiala/SO-exam/tree/master/data,33,13
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,30,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,28,9
/mariasfiraiala/SO-exam/tree/master/io,23,6
