url_path,views_total,views_unique
/mariasfiraiala/SO-exam,53,19
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,48,11
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,16,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,11,1
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,9,3
/mariasfiraiala/SO-exam/tree/master/io,9,1
/mariasfiraiala/SO-exam/tree/master/compute,7,2
/mariasfiraiala/SO-exam/tree/master/software-stack,5,3
/mariasfiraiala/SO-exam/blob/master/.github/workflows/stats.yaml,4,1
/mariasfiraiala/SO-exam/tree/master/.github/workflows,4,1
