url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,29,13
/mariasfiraiala/SO-exam,17,12
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,17,7
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,13,6
/mariasfiraiala/SO-exam/tree/master,13,4
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,9,5
/mariasfiraiala/SO-exam/tree/master/app-interact,7,6
/mariasfiraiala/SO-exam/tree/master/compute,7,5
/mariasfiraiala/SO-exam/tree/master/data,7,4
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,6,5
