url_path,views_total,views_unique
/mariasfiraiala/SO-exam,12,8
/mariasfiraiala/SO-exam/tree/master/software-stack,7,4
/mariasfiraiala/SO-exam/tree/master,7,1
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,5,5
/mariasfiraiala/SO-exam/tree/master/app-interact,5,3
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,4,3
/mariasfiraiala/SO-exam/tree/master/data,4,3
/mariasfiraiala/SO-exam/tree/master/extra,4,2
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,3,3
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,3,3
