url_path,views_total,views_unique
/mariasfiraiala/SO-exam,38,24
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,30,9
/mariasfiraiala/SO-exam/tree/master/compute,14,4
/mariasfiraiala/SO-exam/tree/master/data,13,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,12,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,12,4
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,12,4
/mariasfiraiala/SO-exam/commits,10,3
/mariasfiraiala/SO-exam/tree/master/software-stack,8,3
/mariasfiraiala/SO-exam/tree/master,6,2
