time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-29 00:00:00+00:00,4.0,3.0,114,17
2023-05-30 00:00:00+00:00,3.0,2.0,78,13
2023-05-31 00:00:00+00:00,3.0,2.0,259,37
2023-06-01 00:00:00+00:00,4.0,3.0,367,29
2023-06-02 00:00:00+00:00,4.0,3.0,370,30
2023-06-03 00:00:00+00:00,3.0,2.0,628,41
2023-06-04 00:00:00+00:00,4.0,3.0,527,41
2023-06-05 00:00:00+00:00,5.0,4.0,668,54
2023-06-06 00:00:00+00:00,4.0,3.0,1860,132
2023-06-07 00:00:00+00:00,3.0,2.0,1530,123
2023-06-08 00:00:00+00:00,3.0,2.0,516,61
2023-06-09 00:00:00+00:00,3.0,2.0,553,78
2023-06-10 00:00:00+00:00,4.0,3.0,731,61
2023-06-11 00:00:00+00:00,,,1358,78
