url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,75,24
/mariasfiraiala/SO-exam/tree/master/data,41,15
/mariasfiraiala/SO-exam,28,18
/mariasfiraiala/SO-exam/tree/master/software-stack,24,6
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,16,4
/mariasfiraiala/SO-exam/tree/master,13,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,8,4
/mariasfiraiala/SO-exam/tree/master/compute,7,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,6,3
/mariasfiraiala/SO-exam/tree/master/app-interact,3,1
