time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-13 00:00:00+00:00,3,3,,
2023-11-14 00:00:00+00:00,1,1,41.0,7.0
2023-11-15 00:00:00+00:00,2,2,22.0,4.0
2023-11-16 00:00:00+00:00,2,2,6.0,2.0
2023-11-17 00:00:00+00:00,2,2,19.0,2.0
2023-11-18 00:00:00+00:00,2,2,1.0,1.0
2023-11-19 00:00:00+00:00,2,2,,
2023-11-20 00:00:00+00:00,4,4,42.0,9.0
2023-11-21 00:00:00+00:00,1,1,61.0,7.0
2023-11-22 00:00:00+00:00,2,2,48.0,7.0
2023-11-23 00:00:00+00:00,1,1,94.0,10.0
2023-11-24 00:00:00+00:00,2,2,33.0,2.0
2023-11-25 00:00:00+00:00,2,2,4.0,3.0
