url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,135,57
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,135,53
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,121,55
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,97,47
/mariasfiraiala/SO-exam,95,61
/mariasfiraiala/SO-exam/tree/master/io,73,42
/mariasfiraiala/SO-exam/tree/master,73,25
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,72,42
/mariasfiraiala/SO-exam/tree/master/compute,66,41
/mariasfiraiala/SO-exam/tree/master/software-stack,62,38
