url_path,views_total,views_unique
/mariasfiraiala/SO-exam,272,144
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,258,50
/mariasfiraiala/SO-exam/tree/master/software-stack,192,47
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,181,49
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,176,49
/mariasfiraiala/SO-exam/tree/master/data,164,46
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,162,45
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,158,48
/mariasfiraiala/SO-exam/tree/master/app-interact,146,45
/mariasfiraiala/SO-exam/tree/master/compute,142,44
