url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,82,16
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,80,18
/mariasfiraiala/SO-exam,64,25
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,64,17
/mariasfiraiala/SO-exam/tree/master/software-stack,55,12
/mariasfiraiala/SO-exam/tree/master/compute,41,9
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,35,8
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,32,11
/mariasfiraiala/SO-exam/tree/master/data,29,12
/mariasfiraiala/SO-exam/tree/master/io,25,7
