url_path,views_total,views_unique
/mariasfiraiala/SO-exam,27,20
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,7,6
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,7,4
/mariasfiraiala/SO-exam/commits,5,4
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,4,4
/mariasfiraiala/SO-exam/tree/master/data,4,4
/mariasfiraiala/SO-exam/tree/master/software-stack,4,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,3,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,3,3
/mariasfiraiala/SO-exam/issues,3,3
