url_path,views_total,views_unique
/mariasfiraiala/SO-exam,264,142
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,230,48
/mariasfiraiala/SO-exam/tree/master/software-stack,179,45
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,167,50
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,161,45
/mariasfiraiala/SO-exam/tree/master/data,152,42
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,140,48
/mariasfiraiala/SO-exam/tree/master/io,140,46
/mariasfiraiala/SO-exam/tree/master/app-interact,138,45
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,136,41
