url_path,views_total,views_unique
/mariasfiraiala/SO-exam,36,21
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,24,10
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,24,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,16,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,12,4
/mariasfiraiala/SO-exam/tree/master,11,3
/mariasfiraiala/SO-exam/tree/master/compute,11,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,10,3
/mariasfiraiala/SO-exam/tree/master/software-stack,10,3
/mariasfiraiala/SO-exam/tree/master/data,9,4
