time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-08 00:00:00+00:00,2,2,7,2
2023-12-09 00:00:00+00:00,3,3,2,2
2023-12-10 00:00:00+00:00,2,2,1,1
2023-12-11 00:00:00+00:00,2,2,1,1
2023-12-12 00:00:00+00:00,2,2,24,2
2023-12-13 00:00:00+00:00,3,3,25,4
2023-12-14 00:00:00+00:00,2,2,17,3
2023-12-15 00:00:00+00:00,4,3,60,5
2023-12-16 00:00:00+00:00,2,2,8,3
2023-12-17 00:00:00+00:00,2,2,18,4
2023-12-18 00:00:00+00:00,3,3,3,3
2023-12-19 00:00:00+00:00,2,2,41,5
2023-12-20 00:00:00+00:00,2,2,14,2
2023-12-21 00:00:00+00:00,1,1,2,1
