url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,104,20
/mariasfiraiala/SO-exam,78,32
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,65,15
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,65,14
/mariasfiraiala/SO-exam/tree/master/data,62,15
/mariasfiraiala/SO-exam/tree/master/compute,56,11
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,54,12
/mariasfiraiala/SO-exam/tree/master/app-interact,47,12
/mariasfiraiala/SO-exam/tree/master/software-stack,46,11
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,46,9
