url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,160,65
/mariasfiraiala/SO-exam/tree/master,153,52
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,145,55
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,140,55
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,129,60
/mariasfiraiala/SO-exam,125,79
/mariasfiraiala/SO-exam/tree/master/software-stack,113,55
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,107,42
/mariasfiraiala/SO-exam/tree/master/data,96,47
/mariasfiraiala/SO-exam/tree/master/compute,90,51
