time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-04 00:00:00+00:00,13,9,448,58
2026-02-05 00:00:00+00:00,15,7,27,15
2026-02-06 00:00:00+00:00,9,5,12,9
2026-02-07 00:00:00+00:00,13,9,4,4
2026-02-08 00:00:00+00:00,9,5,17,8
2026-02-09 00:00:00+00:00,2,2,9,7
2026-02-10 00:00:00+00:00,9,5,5,5
2026-02-11 00:00:00+00:00,1,1,7,6
2026-02-12 00:00:00+00:00,10,6,15,7
2026-02-13 00:00:00+00:00,16,8,8,4
2026-02-14 00:00:00+00:00,14,6,1,1
2026-02-15 00:00:00+00:00,11,7,10,3
2026-02-16 00:00:00+00:00,13,9,1,1
2026-02-17 00:00:00+00:00,9,4,14,4
