url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,300,46
/mariasfiraiala/SO-exam,258,131
/mariasfiraiala/SO-exam/tree/master/software-stack,175,43
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,154,41
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,146,44
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,133,41
/mariasfiraiala/SO-exam/tree/master/compute,129,41
/mariasfiraiala/SO-exam/tree/master/app-interact,119,37
/mariasfiraiala/SO-exam/tree/master/data,119,35
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,117,38
