time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-07 00:00:00+00:00,6.0,5.0,49,5
2023-08-08 00:00:00+00:00,3.0,2.0,39,6
2023-08-09 00:00:00+00:00,3.0,2.0,32,5
2023-08-10 00:00:00+00:00,3.0,2.0,116,15
2023-08-11 00:00:00+00:00,4.0,3.0,11,4
2023-08-12 00:00:00+00:00,3.0,2.0,15,3
2023-08-13 00:00:00+00:00,3.0,2.0,74,6
2023-08-14 00:00:00+00:00,4.0,3.0,84,10
2023-08-15 00:00:00+00:00,4.0,3.0,89,6
2023-08-16 00:00:00+00:00,3.0,2.0,189,9
2023-08-17 00:00:00+00:00,3.0,2.0,113,13
2023-08-18 00:00:00+00:00,3.0,2.0,108,10
2023-08-19 00:00:00+00:00,3.0,2.0,144,10
2023-08-20 00:00:00+00:00,,,104,9
