time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-02 00:00:00+00:00,2,2,6,2
2023-12-03 00:00:00+00:00,2,2,47,1
2023-12-04 00:00:00+00:00,3,3,73,8
2023-12-05 00:00:00+00:00,3,3,27,5
2023-12-06 00:00:00+00:00,3,3,2,2
2023-12-07 00:00:00+00:00,2,2,3,1
2023-12-08 00:00:00+00:00,2,2,7,2
2023-12-09 00:00:00+00:00,3,3,2,2
2023-12-10 00:00:00+00:00,2,2,1,1
2023-12-11 00:00:00+00:00,2,2,1,1
2023-12-12 00:00:00+00:00,2,2,24,2
2023-12-13 00:00:00+00:00,3,3,25,4
2023-12-14 00:00:00+00:00,2,2,17,3
2023-12-15 00:00:00+00:00,2,1,60,5
