url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,42,9
/mariasfiraiala/SO-exam,37,22
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,22,6
/mariasfiraiala/SO-exam/tree/master/io,15,7
/mariasfiraiala/SO-exam/tree/master/data,15,6
/mariasfiraiala/SO-exam/tree/master/app-interact,15,5
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,14,7
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,14,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,12,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,12,4
