url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,40,13
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,34,10
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,32,8
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,31,9
/mariasfiraiala/SO-exam,29,17
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,28,9
/mariasfiraiala/SO-exam/tree/master/software-stack,25,7
/mariasfiraiala/SO-exam/tree/master/compute,24,9
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,22,11
/mariasfiraiala/SO-exam/tree/master/app-interact,18,7
