url_path,views_total,views_unique
/mariasfiraiala/SO-exam,36,25
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,20,6
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,20,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,15,7
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,12,5
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,11,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,9,4
/mariasfiraiala/SO-exam/tree/master/extra,8,4
/mariasfiraiala/SO-exam/tree/master/compute,7,6
/mariasfiraiala/SO-exam/tree/master/app-interact,7,5
