url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,1708,204
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,1258,186
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,1035,162
/mariasfiraiala/SO-exam/tree/master/software-stack,947,182
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,938,146
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,825,149
/mariasfiraiala/SO-exam,694,275
/mariasfiraiala/SO-exam/tree/master/data,663,148
/mariasfiraiala/SO-exam/tree/master/compute,615,137
/mariasfiraiala/SO-exam/tree/master/io,559,122
