url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,100,20
/mariasfiraiala/SO-exam,63,25
/mariasfiraiala/SO-exam/tree/master/data,56,15
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,50,13
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,48,14
/mariasfiraiala/SO-exam/tree/master/compute,45,9
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,38,11
/mariasfiraiala/SO-exam/tree/master/software-stack,36,10
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,26,8
/mariasfiraiala/SO-exam/tree/master/io,25,8
