time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-04 00:00:00+00:00,3.0,3.0,73,8
2023-12-05 00:00:00+00:00,3.0,3.0,27,5
2023-12-06 00:00:00+00:00,3.0,3.0,2,2
2023-12-07 00:00:00+00:00,2.0,2.0,3,1
2023-12-08 00:00:00+00:00,2.0,2.0,7,2
2023-12-09 00:00:00+00:00,3.0,3.0,2,2
2023-12-10 00:00:00+00:00,2.0,2.0,1,1
2023-12-11 00:00:00+00:00,2.0,2.0,1,1
2023-12-12 00:00:00+00:00,2.0,2.0,24,2
2023-12-13 00:00:00+00:00,3.0,3.0,25,4
2023-12-14 00:00:00+00:00,2.0,2.0,17,3
2023-12-15 00:00:00+00:00,4.0,3.0,60,5
2023-12-16 00:00:00+00:00,2.0,2.0,8,3
2023-12-17 00:00:00+00:00,,,17,3
