url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,68,13
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,68,12
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,58,9
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,50,10
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,46,10
/mariasfiraiala/SO-exam,43,23
/mariasfiraiala/SO-exam/tree/master/software-stack,26,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,24,7
/mariasfiraiala/SO-exam/tree/master/io,22,8
/mariasfiraiala/SO-exam/tree/master/data,20,5
