url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,546,75
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,484,84
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,451,76
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,437,82
/mariasfiraiala/SO-exam/tree/master/compute,371,70
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,367,69
/mariasfiraiala/SO-exam/tree/master/app-interact,367,66
/mariasfiraiala/SO-exam/tree/master/data,350,62
/mariasfiraiala/SO-exam/tree/master/io,320,61
/mariasfiraiala/SO-exam/tree/master/software-stack,317,62
