url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,25,9
/mariasfiraiala/SO-exam,19,10
/mariasfiraiala/SO-exam/tree/master/software-stack,9,6
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,8,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,5,3
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,4,3
/mariasfiraiala/SO-exam/tree/master/data,4,3
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,3,2
/mariasfiraiala/SO-exam/tree/master/app-interact,2,2
/mariasfiraiala/SO-exam/tree/master/extra,2,2
