time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-12 00:00:00+00:00,13,4,6,3
2026-07-13 00:00:00+00:00,2,2,0,0
2026-07-14 00:00:00+00:00,10,5,7,2
2026-07-15 00:00:00+00:00,3,2,3,2
2026-07-16 00:00:00+00:00,24,7,1,1
2026-07-17 00:00:00+00:00,17,6,2,1
2026-07-18 00:00:00+00:00,10,5,2,1
2026-07-19 00:00:00+00:00,8,4,2,2
2026-07-20 00:00:00+00:00,9,5,14,2
2026-07-21 00:00:00+00:00,7,2,0,0
2026-07-22 00:00:00+00:00,3,3,1,1
2026-07-23 00:00:00+00:00,8,3,1,1
2026-07-24 00:00:00+00:00,14,5,2,1
2026-07-25 00:00:00+00:00,2,2,1,1
