time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-01 00:00:00+00:00,5.0,2.0,2.0,2.0
2025-04-02 00:00:00+00:00,1.0,1.0,2.0,2.0
2025-04-03 00:00:00+00:00,5.0,2.0,,
2025-04-04 00:00:00+00:00,2.0,2.0,1.0,1.0
2025-04-05 00:00:00+00:00,2.0,2.0,2.0,2.0
2025-04-06 00:00:00+00:00,6.0,3.0,1.0,1.0
2025-04-07 00:00:00+00:00,2.0,2.0,1.0,1.0
2025-04-08 00:00:00+00:00,1.0,1.0,24.0,6.0
2025-04-09 00:00:00+00:00,1.0,1.0,16.0,1.0
2025-04-10 00:00:00+00:00,4.0,2.0,17.0,3.0
2025-04-11 00:00:00+00:00,1.0,1.0,9.0,7.0
2025-04-12 00:00:00+00:00,1.0,1.0,4.0,2.0
2025-04-13 00:00:00+00:00,3.0,2.0,2.0,2.0
2025-04-14 00:00:00+00:00,,,34.0,7.0
