url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,425,74
/mariasfiraiala/SO-exam,359,149
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,357,62
/mariasfiraiala/SO-exam/tree/master/software-stack,266,71
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,236,59
/mariasfiraiala/SO-exam/tree/master/data,203,57
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,196,46
/mariasfiraiala/SO-exam/tree/master/compute,184,53
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,177,45
/mariasfiraiala/SO-exam/tree/master/app-interact,153,45
