time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-11 00:00:00+00:00,3.0,2.0,1411,78
2023-06-12 00:00:00+00:00,5.0,4.0,1264,102
2023-06-13 00:00:00+00:00,3.0,2.0,2217,160
2023-06-14 00:00:00+00:00,4.0,3.0,3298,194
2023-06-15 00:00:00+00:00,3.0,2.0,1897,163
2023-06-16 00:00:00+00:00,3.0,2.0,2056,135
2023-06-17 00:00:00+00:00,4.0,3.0,2159,166
2023-06-18 00:00:00+00:00,8.0,6.0,639,76
2023-06-19 00:00:00+00:00,11.0,5.0,33,7
2023-06-20 00:00:00+00:00,4.0,3.0,27,9
2023-06-21 00:00:00+00:00,4.0,3.0,6,5
2023-06-22 00:00:00+00:00,5.0,3.0,3,2
2023-06-23 00:00:00+00:00,3.0,2.0,7,2
2023-06-24 00:00:00+00:00,,,5,4
