url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,72,15
/mariasfiraiala/SO-exam,63,24
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,62,13
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,54,15
/mariasfiraiala/SO-exam/tree/master/software-stack,47,11
/mariasfiraiala/SO-exam/tree/master/compute,33,7
/mariasfiraiala/SO-exam/tree/master/data,31,13
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,28,9
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,26,5
/mariasfiraiala/SO-exam/tree/master,21,10
