url_path,views_total,views_unique
/mariasfiraiala/SO-exam,39,25
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,17,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,14,7
/mariasfiraiala/SO-exam/tree/master/software-stack,14,7
/mariasfiraiala/SO-exam/tree/master/app-interact,11,5
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,8,4
/mariasfiraiala/SO-exam/tree/master,8,3
/mariasfiraiala/SO-exam/tree/master/compute,7,6
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,7,4
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,6,4
