url_path,views_total,views_unique
/mariasfiraiala/SO-exam,25,17
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,11,8
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,10,2
/mariasfiraiala/SO-exam/tree/master/software-stack,5,5
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,3,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,3,3
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,2,2
/mariasfiraiala/SO-exam/forks,2,1
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,1,1
/mariasfiraiala/SO-exam/commit/73fb9049eb19cc679f0a5329f13a3cdabb96c111,1,1
