url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,14,3
/mariasfiraiala/SO-exam,13,8
/mariasfiraiala/SO-exam/tree/master/data,11,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,10,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,8,3
/mariasfiraiala/SO-exam/tree/master/compute,7,2
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,4,2
/mariasfiraiala/SO-exam/tree/master/software-stack,4,2
/mariasfiraiala/SO-exam/tree/master/app-interact,4,1
/mariasfiraiala/SO-exam/tree/master,3,2
