url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,594,98
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,567,102
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,558,108
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,463,91
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,421,84
/mariasfiraiala/SO-exam/tree/master/compute,416,89
/mariasfiraiala/SO-exam/tree/master/data,384,72
/mariasfiraiala/SO-exam/tree/master/app-interact,367,76
/mariasfiraiala/SO-exam/tree/master/io,345,72
/mariasfiraiala/SO-exam/tree/master/software-stack,343,77
