time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-12 00:00:00+00:00,,,17.0,1.0
2024-07-13 00:00:00+00:00,1.0,1.0,13.0,3.0
2024-07-14 00:00:00+00:00,,,1.0,1.0
2024-07-15 00:00:00+00:00,4.0,2.0,,
2024-07-16 00:00:00+00:00,,,6.0,2.0
2024-07-17 00:00:00+00:00,4.0,2.0,10.0,2.0
2024-07-18 00:00:00+00:00,,,6.0,2.0
2024-07-19 00:00:00+00:00,,,12.0,3.0
2024-07-20 00:00:00+00:00,,,1.0,1.0
2024-07-21 00:00:00+00:00,,,17.0,2.0
2024-07-22 00:00:00+00:00,1.0,1.0,12.0,2.0
2024-07-23 00:00:00+00:00,,,26.0,2.0
2024-07-24 00:00:00+00:00,3.0,2.0,2.0,1.0
2024-07-25 00:00:00+00:00,,,22.0,2.0
