time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-26 00:00:00+00:00,3.0,2.0,45,9
2023-05-27 00:00:00+00:00,3.0,2.0,18,5
2023-05-28 00:00:00+00:00,4.0,3.0,17,4
2023-05-29 00:00:00+00:00,4.0,3.0,114,17
2023-05-30 00:00:00+00:00,3.0,2.0,78,13
2023-05-31 00:00:00+00:00,3.0,2.0,259,37
2023-06-01 00:00:00+00:00,4.0,3.0,367,29
2023-06-02 00:00:00+00:00,4.0,3.0,370,30
2023-06-03 00:00:00+00:00,3.0,2.0,628,41
2023-06-04 00:00:00+00:00,4.0,3.0,527,41
2023-06-05 00:00:00+00:00,5.0,4.0,668,54
2023-06-06 00:00:00+00:00,4.0,3.0,1860,132
2023-06-07 00:00:00+00:00,3.0,2.0,1530,123
2023-06-08 00:00:00+00:00,,,516,61
