url_path,views_total,views_unique
/mariasfiraiala/SO-exam,59,32
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,33,8
/mariasfiraiala/SO-exam/tree/master/compute,29,10
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,27,8
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,25,10
/mariasfiraiala/SO-exam/tree/master/software-stack,23,7
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,22,5
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,21,5
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,20,9
/mariasfiraiala/SO-exam/tree/master/data,19,8
