url_path,views_total,views_unique
/mariasfiraiala/SO-exam,45,21
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,38,10
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,29,8
/mariasfiraiala/SO-exam/tree/master/compute,28,9
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,26,10
/mariasfiraiala/SO-exam/tree/master/software-stack,22,7
/mariasfiraiala/SO-exam/tree/master/data,21,7
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,21,6
/mariasfiraiala/SO-exam/tree/master/app-interact,20,7
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,19,5
