url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,89,21
/mariasfiraiala/SO-exam,51,32
/mariasfiraiala/SO-exam/tree/master/software-stack,48,14
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,40,13
/mariasfiraiala/SO-exam/tree/master/app-interact,29,7
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,28,8
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,26,10
/mariasfiraiala/SO-exam/tree/master/compute,26,8
/mariasfiraiala/SO-exam/tree/master,24,10
/mariasfiraiala/SO-exam/tree/master/data,24,7
