url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,388,127
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,375,130
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,338,124
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,326,120
/mariasfiraiala/SO-exam,284,136
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,205,97
/mariasfiraiala/SO-exam/tree/master/compute,198,105
/mariasfiraiala/SO-exam/tree/master/software-stack,197,104
/mariasfiraiala/SO-exam/tree/master/data,191,98
/mariasfiraiala/SO-exam/tree/master/io,187,99
