url_path,views_total,views_unique
/mariasfiraiala/SO-exam,3313,557
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,1338,385
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,1150,368
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,1099,352
/mariasfiraiala/SO-exam/tree/master/software-stack,1087,350
/mariasfiraiala/SO-exam/tree/master/data,1080,342
/mariasfiraiala/SO-exam/tree/master/compute,996,338
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,949,323
/mariasfiraiala/SO-exam/tree/master/io,905,313
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,858,317
