url_path,views_total,views_unique
/mariasfiraiala/SO-exam,66,33
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,35,9
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,27,14
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,20,9
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,18,13
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,18,10
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,17,10
/mariasfiraiala/SO-exam/tree/master/data,16,10
/mariasfiraiala/SO-exam/tree/master/software-stack,16,9
/mariasfiraiala/SO-exam/tree/master/io,12,8
