time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-30 00:00:00+00:00,2,2,47.0,5.0
2024-05-31 00:00:00+00:00,5,2,5.0,2.0
2024-06-01 00:00:00+00:00,1,1,1.0,1.0
2024-06-02 00:00:00+00:00,1,1,,
2024-06-03 00:00:00+00:00,4,4,15.0,3.0
2024-06-04 00:00:00+00:00,5,2,3.0,2.0
2024-06-05 00:00:00+00:00,1,1,6.0,2.0
2024-06-06 00:00:00+00:00,1,1,35.0,4.0
2024-06-07 00:00:00+00:00,1,1,9.0,2.0
2024-06-08 00:00:00+00:00,4,3,64.0,5.0
2024-06-09 00:00:00+00:00,1,1,100.0,16.0
2024-06-10 00:00:00+00:00,1,1,213.0,14.0
2024-06-11 00:00:00+00:00,5,2,54.0,6.0
