time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-29 00:00:00+00:00,2.0,2.0,2.0,1.0
2023-10-30 00:00:00+00:00,3.0,3.0,8.0,3.0
2023-10-31 00:00:00+00:00,2.0,2.0,14.0,2.0
2023-11-01 00:00:00+00:00,1.0,1.0,22.0,5.0
2023-11-02 00:00:00+00:00,2.0,2.0,12.0,4.0
2023-11-03 00:00:00+00:00,3.0,3.0,5.0,1.0
2023-11-04 00:00:00+00:00,3.0,3.0,13.0,3.0
2023-11-05 00:00:00+00:00,3.0,3.0,19.0,2.0
2023-11-06 00:00:00+00:00,2.0,2.0,25.0,6.0
2023-11-07 00:00:00+00:00,1.0,1.0,86.0,15.0
2023-11-08 00:00:00+00:00,2.0,2.0,5.0,3.0
2023-11-09 00:00:00+00:00,2.0,2.0,,
2023-11-10 00:00:00+00:00,2.0,2.0,5.0,2.0
2023-11-11 00:00:00+00:00,,,1.0,1.0
