url_path,views_total,views_unique
/mariasfiraiala/SO-exam,84,49
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,71,21
/mariasfiraiala/SO-exam/tree/master/software-stack,66,20
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,64,20
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,60,18
/mariasfiraiala/SO-exam/tree/master/io,59,18
/mariasfiraiala/SO-exam/tree/master/app-interact,56,15
/mariasfiraiala/SO-exam/tree/master/compute,55,14
/mariasfiraiala/SO-exam/tree/master/data,52,16
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,50,16
