url_path,views_total,views_unique
/mariasfiraiala/SO-exam,16,11
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,12,4
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,7,2
/mariasfiraiala/SO-exam/tree/master/software-stack,6,2
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,6,1
/mariasfiraiala/SO-exam/tree/master/data,5,1
/mariasfiraiala/SO-exam/blob/master/README.md,4,1
/mariasfiraiala/SO-exam/issues,3,2
/mariasfiraiala/SO-exam/tree/master,2,2
/mariasfiraiala/SO-exam/blob/master/CONTRIBUTING.md,2,1
