url_path,views_total,views_unique
/mariasfiraiala/SO-exam,75,27
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,48,16
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,34,13
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,29,10
/mariasfiraiala/SO-exam/tree/master/software-stack,24,10
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,21,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,17,8
/mariasfiraiala/SO-exam/tree/master/io,16,7
/mariasfiraiala/SO-exam/tree/master/data,15,9
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,15,6
