url_path,views_total,views_unique
/mariasfiraiala/SO-exam,21,15
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,20,8
/mariasfiraiala/SO-exam/tree/master/data,17,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,16,5
/mariasfiraiala/SO-exam/tree/master/software-stack,16,5
/mariasfiraiala/SO-exam/tree/master,14,3
/mariasfiraiala/SO-exam/tree/master/app-interact,13,4
/mariasfiraiala/SO-exam/tree/master/compute,13,4
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,12,4
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,10,4
