time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-29 00:00:00+00:00,1.0,1.0,326,40
2025-01-30 00:00:00+00:00,4.0,2.0,451,36
2025-01-31 00:00:00+00:00,4.0,3.0,146,27
2025-02-01 00:00:00+00:00,4.0,2.0,17,5
2025-02-02 00:00:00+00:00,6.0,2.0,22,6
2025-02-03 00:00:00+00:00,3.0,3.0,24,5
2025-02-04 00:00:00+00:00,1.0,1.0,78,15
2025-02-05 00:00:00+00:00,6.0,3.0,412,48
2025-02-06 00:00:00+00:00,1.0,1.0,553,50
2025-02-07 00:00:00+00:00,4.0,2.0,481,69
2025-02-08 00:00:00+00:00,4.0,2.0,532,63
2025-02-09 00:00:00+00:00,5.0,3.0,1131,84
2025-02-10 00:00:00+00:00,5.0,3.0,893,86
2025-02-11 00:00:00+00:00,,,191,28
