url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,1290,167
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,1037,147
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,875,137
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,808,130
/mariasfiraiala/SO-exam/tree/master/software-stack,734,149
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,665,120
/mariasfiraiala/SO-exam,561,226
/mariasfiraiala/SO-exam/tree/master/compute,515,115
/mariasfiraiala/SO-exam/tree/master/data,515,115
/mariasfiraiala/SO-exam/tree/master/io,463,103
