url_path,views_total,views_unique
/mariasfiraiala/SO-exam,40,26
/mariasfiraiala/SO-exam/tree/master/compute,24,8
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,20,7
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,16,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,16,4
/mariasfiraiala/SO-exam/tree/master/software-stack,16,4
/mariasfiraiala/SO-exam/tree/master/io,14,5
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,14,3
/mariasfiraiala/SO-exam/tree/master/data,14,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,12,5
