url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,78,10
/mariasfiraiala/SO-exam/tree/master/software-stack,56,10
/mariasfiraiala/SO-exam,50,27
/mariasfiraiala/SO-exam/tree/master/data,28,7
/mariasfiraiala/SO-exam/tree/master/compute,25,7
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,22,7
/mariasfiraiala/SO-exam/tree/master/app-interact,21,7
/mariasfiraiala/SO-exam/tree/master,20,7
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,18,7
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,16,7
