url_path,views_total,views_unique
/mariasfiraiala/SO-exam,2975,506
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,1195,356
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,995,323
/mariasfiraiala/SO-exam/tree/master/software-stack,985,320
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,923,312
/mariasfiraiala/SO-exam/tree/master/data,922,302
/mariasfiraiala/SO-exam/tree/master/compute,855,298
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,819,282
/mariasfiraiala/SO-exam/tree/master/io,783,274
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,738,279
